Nit|GESTOR|N°|COD. SUC|DEPARTAMENTO|CIUDAD / MUNICIPIO|"TIPOLOGIA (PROPIA/ALIADA)"|DANE|NOMBRE DE LA FARMACIA|DIRECCIÓN DE CONTACTO|TIPO DE ATENCIÓN FISICO/DOMICILIO|CANAL DOMICILIO|TELÉFONO DE CONTACTO|HORARIO ATENCIÓN|DISPENSACIÓN DE MEDICAMENTOS REFRIGERADOS (S/N)|DISPENSACIÓN DE MEDICAMENTOS DE CONTROL ESPECIAL (S/N)|DISPENSACIÓN DE MEDICAMENTOS ALTO COSTO (S/N)|TUTELA (S/N)|NO PBS|PBS|COBERTURA|PLAN PREMIUM|ATENCION 24 HORAS (S/N)|DOMINGOS/ FESTIVOS(S/N)|NOVEDADES EN PUNTOS|LATITUD|LONGITUD|CAJAS
900249425|PHARMASAN|506|68820_506|SANTANDER|TONA|ALIADA|68820|ESE SAN ISIDRO DE TONA|Parque Principal Corregimiento de Berlin|PUNTO FÍSICO|NO APLICA|18000423739|Lunes a Viernes 7:30am 5:00pm|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO||SD|SD|
802000608|SUMINISTROS Y DOTACIONES|508|85430_508|CASANARE|TRINIDAD|ALIADA|85430|DROGUERÍA CENTER|CARRERA 4 # 6 28 LOCAL 2|PUNTO FÍSICO|NO APLICA|6053302424|Lunes a Viernes 8:00am 12:00pm / 2:00pm 5:00pm Sabados 8:00am 12:00pm|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|
816001182|AUDIFARMA|509|76834_509|VALLE DEL CAUCA|TULUÁ|PROPIA|76834|CAF VICTORIA|CARRERA 32 A NUMERO 25 24|PUNTO FÍSICO|NO APLICA|18000112554|LUNES VIERNES: 6:00 AM 7:00 PM /SÁBADO: 6:00 AM 1:00 PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|
800149695|CRUZ VERDE|510|76834_510|VALLE DEL CAUCA|TULUÁ|PROPIA|76834|CRUZ VERDE TULUÁ|Calle 26 # 36 13 Local B111 y B112|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a sábados 8:00 am a 6:00 pm|SI|SI|SI|NO|NO|SI|PBS|NO|NO|NO||SD|SD|
900331412|GENHOSPI|489|52240_489|NARIÑO|CHACHAGÜÍ|PUNTO ALIADO|52240|DROGUERIA DANNA|CALLE 3 NO 8 20 BARRIO DEPORTIVO, CHACHAGUI|PUNTO FÍSICO|NO APLICA|3116252417|Lunes a viernes: 8:00 12am 2 pm 6:00pm y Sabados: 8 12 m|NO|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||1,357,928,434|7,728,150,577|1
900331412|GENHOSPI|511|52835_511|NARIÑO|TUMACO|PROPIA|52835|SF GENHOSPI TUMACO|CALLE SUCRE CASA 90|PUNTO FÍSICO|NO APLICA|6027316719|Lunes a viernes: 8:00 12am 2 pm 6:00pm y Sabados: 8 12 m|SI|SI|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||SD|SD|
890985122|COHAN|512|15001_512|BOYACÁ|TUNJA|PROPIA|15001|SF COHAN TUNJA|CR 11 # 16 49 / 51|PUNTO FÍSICO|NO APLICA|6043228582|Lunes a Viernes 7:00 AM A 6:00 PM Sabado 7:00 AM A 1:00 M|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||SD|SD|
890985122|COHAN|513|15001_513|BOYACÁ|TUNJA|PROPIA|15001|SF COHAN TUNJA|CENTRO COMERCIAL LA SEXTA Carrera 6#36 25|PUNTO FÍSICO|NO APLICA|6043228582|Lunes a Viernes 7:00 AM A 6:00 PM Sabado 7:00 AM A 1:00 M|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO|apertura El 9 Diciembre 2024|SD|SD|
900331412|GENHOSPI|513|52838_513|NARIÑO|TUQUERRES|PROPIA|52838|SF GENHOSPI TUQUERRES|CALLE 17 No. 12 25|PUNTO FÍSICO|NO APLICA|6027316719|Lunes a viernes: 8:00 12am 2 pm 6:00pm y Sabados: 8 12 m|SI|SI|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||5.517285449844133|72.88385196|
828002423|DISCOLMETS|514|15837_514|BOYACÁ|TUTA|ALIADA|15837|DROGUERIA FARMACENTRO TUTA|CARRERA 7 # 4 25|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|LUNES VIERNES: 8:00 AM 5:00 PM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||2387469|75891474|
802000608|SUMINISTROS Y DOTACIONES|515|44847_515|LA GUAJIRA|URIBIA|PROPIA|44847|SUMINISTROS Y DOTACIONES|CARRERA 9 # 14 76|PUNTO FÍSICO|NO APLICA|6053302424|Lunes a Viernes 8:00am 12:00pm / 2:00pm 5:00pm Sabados 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||SD|SD|
828002423|DISCOLMETS|521|15861_521|BOYACÁ|VENTAQUEMADA|ALIADA|15861|DROGUERIA SAN ANTONIO|CALLE 5 # 3 40 DROGUERIA SAN ANTONIO|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm./ Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|
900716566|INSUMEDIC|522|25867_522|CUNDINAMARCA|VIANÍ|ALIADA|25867|DROGUERIA EL PROGRESO|Calle 4 # 6 40 Viani|PUNTO FÍSICO|NO APLICA|3212341969|Lunes a Viernes: 8:00am 5:00pm.Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||1,22198253409|7.7677E+11|1
828002423|DISCOLMETS|523|15407_523|BOYACÁ|VILLA DE LEYVA|PROPIA|15407|SF DISCOLMEDICA VILLA DE LEYVA|CRA 9 NO 4 48 BARRIO LA PALMA|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm. / Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|
800149695|CRUZ VERDE|533|50001_533|META|VILLAVICENCIO|PROPIA|50001|CRUZ VERDE LOS LIBERTADORES|Calle 38 No. 31 38|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a sábados 8:00 am a 7:00 pm /Domingos y festivos 10:00 am a 6:00 pm|SI|NO|NO|NO|NO|SI|PBS|SI|NO|SI||SD|SD|
800149695|CRUZ VERDE|534|50001_534|META|VILLAVICENCIO|PROPIA|50001|CRUZ VERDE VILLAVICENCIO CARRERA 38|Carrera 38 # 26B 51|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a viernes 6:00 am 8:00 pm / Sábados 6:00 am 7:00 pm Domingos y festivos 10:00 a.m 6:00 p.m.|SI|NO|SI|SI|NO|SI|PBS|SI|NO|SI||SD|SD|
828002423|DISCOLMETS|535|41872_535|HUILA|VILLAVIEJA|ALIADA|41872|DROGUERIA CENTRAL|Carrera 4 # 4 29B Barrio Centro|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm. /Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|
800149695|CRUZ VERDE|536|25875_536|CUNDINAMARCA|VILLETA|PROPIA|25875|CRUZ VERDE VILLETA|Carrera 7 # 4 35|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a sábados 8:00 am a 6:00 pm /Domingos y festivos 10:00 am a 6:00 pm|SI|SI|SI|SI|NO|SI|PBS|NO|NO|SI||SD|SD|
800149695|CRUZ VERDE|537|25875_537|CUNDINAMARCA|VILLETA|PROPIA|25875|CRUZ VERDE VILLETA CENTRO|Calle 4 # 7 36|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a sábados 8:00 am a 6:00 pm /Domingos y festivos 10:00 am a 6:00 pm|SI|SI|SI|SI|NO|SI|PBS|NO|NO|SI||SD|SD|
828002423|DISCOLMETS|538|15879_538|BOYACÁ|VIRACACHÁ|ALIADA|15879|ESE CENTRO DE SALUD VIRACHA|CALLE 6 N° 5 16|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|
800149695|CRUZ VERDE|540|85001_540|CASANARE|YOPAL|PROPIA|85001|CRUZ VERDE YOPAL CENTRO|Carrera 20 # 8 45|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a sábados 7:00 a.m. a 7:00 p.m. /Domingos y festivos 9:00 a.m. a 6:00 p.m.|SI|SI|NO|NO|NO|SI|PBS|NO|NO|SI||SD|SD|
802000608|SUMINISTROS Y DOTACIONES|541|85001_541|CASANARE|YOPAL|ALIADA|85001|SUMINISTROS Y DOTACIONES|CALLE8 # 21 35|PUNTO FÍSICO|NO APLICA|6053302424|Lunes a Viernes 8:00am 12:00pm / 2:00pm 5:00pm Sabados 8:00am 12:00pm|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|
816001182|AUDIFARMA|544|25899_544|CUNDINAMARCA|ZIPAQUIRÁ|PROPIA|25899|CAF ZIPAQUIRA|CALLE 2 # 10 25|PUNTO FÍSICO|NO APLICA|18000112554|LUNES VIERNES: 6:00 AM 6:00 PM /SÁBADO: 8:00 AM 2:00 PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|
800149695|CRUZ VERDE|545|25899_545|CUNDINAMARCA|ZIPAQUIRÁ|PROPIA|25899|CRUZ VERDE ZIPAQUIRÁ CENTRO|Carrera 9 # 4 67|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a Sábado 8:00 am a 5:00 pm|SI|SI|SI|SI|NO|SI|PBS|NO|NO|NO||SD|SD|
800149695|CRUZ VERDE|546|25899_546|CUNDINAMARCA|ZIPAQUIRÁ|PROPIA|25899|CRUZ VERDE ZIPA ESPERANZA|Calle 4 No 15 08 LC 101|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a viernes 7:00 am 5:00 pm /Sábados 7:00 am 1:00 pm|NO|NO|NO|SI|NO|SI|PBS|NO|NO|NO||SD|SD|
802000608|SUMINISTROS Y DOTACIONES|421|NO APLICA|LA GUAJIRA|URIBIA|OTROS OPERADORES|44847|SUMINISTROS Y DOTACIONES|CARRERA 9 # 14 76|PUNTO FÍSICO|NO APLICA|3183077340|Lunes a Viernes 8:00am 12:00pm / 2:00pm 5:00pm Sabados 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS y NO PBS|NO|NO|NO||SD|SD|
802000608|SUMINISTROS Y DOTACIONES|422|NO APLICA|LA GUAJIRA|URUMITA|OTROS OPERADORES|44855|SUMINISTROS Y DOTACIONES|CALLE 9 # 9 27|PUNTO FÍSICO|NO APLICA|3183077340|Lunes a Viernes 8:00am 12:00pm / 2:00pm 5:00pm Sabados 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS y NO PBS|NO|NO|NO||SD|SD|
828002423|DISCOLMETS|455|NO APLICA|PUTUMAYO|VALLE DEL GUAMUEZ|ALIADA|86865|DISCOLMETS_VALLE DEL GUAMUEZ|CRA 9 No 8-40 B/ EL EDEN|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes viernes 7:00am 12:00md y de 1:30pm a 4:30pm sabados 8:00am 11:00am|SI|NO|SI|SI|SI|SI|PBS y NO PBS|SI|NO|NO||SD|SD|1
802000608|SUMINISTROS Y DOTACIONES|402|NO APLICA|CESAR|VALLEDUPAR|OTROS OPERADORES|20001|SUMINISTROS Y DOTACIONES|CRA 16#14 120 local 1 (por emdupar) entrega no pbs|PUNTO FÍSICO|NO APLICA|3183077340|LUNESA VIERNES 8 AM A 74PM SABADOS 8 AM A 5 PM|SI|NO|SI|SI|SI|SI|PBS y NO PBS|NO|NO|NO||SD|SD|
802000608|SUMINISTROS Y DOTACIONES||NO APLICA|CESAR|VALLEDUPAR|OTROS OPERADORES|20750|SUMINISTROS Y DOTACIONES|CARRERA 20#15 22|PUNTO FÍSICO|NO APLICA|3183077340|LUNESA VIERNES 8 AM A 4 PM SABADOS 8 AM A 5 PM|SI|NO|SI|SI|SI|SI|PBS|NO|NO|NO||SD|SD|
900249425|PHARMASAN|489|NO APLICA|SANTANDER|VÉLEZ|OTROS OPERADORES|68861|PHARMASAN VÉLEZ|Carrera 4 # 9 71 Barrio Centro|PUNTO FÍSICO|NO APLICA|SD|Lunes a Viernes 7:00 AM A 6:00 PM Sabado 7:00 AM A 1:00 M|SI|NO|SI|SI|SI|SI|PBS y NO PBS|SI|NO|NO||SD|SD|
900249425|PHARMASAN|451|NO APLICA|NORTE DE SANTANDER|VILLA DEL ROSARIO|OTROS OPERADORES|54874|PHARMASAN VILLA DEL ROSARIO CUCUTA|Cra. 7 # 15 61 Barrio La Palmita|PUNTO FÍSICO|NO APLICA|SD|Lunes a Viernes 7:00 AM A 5:00 PM Sabado 7:00 AM A 1:00 M|SI|NO|SI|SI|SI|SI|PBS y NO PBS|SI|NO|NO||SD|SD|
900249425|PHARMASAN|490|NO APLICA|SANTANDER|VILLANUEVA|OTROS OPERADORES|68872|DROGUERIA FARMA VIDA SAMMI|Calle 14 12 56 Barrio La Amistad|PUNTO FÍSICO|NO APLICA|SD|Lunes a Viernes 7:00 AM A 6:00 PM Sabado 7:00 AM A 1:00 M|SI|NO|SI|SI|SI|SI|PBS y NO PBS|NO|NO|NO||SD|SD|
802000608|SUMINISTROS Y DOTACIONES|423|NO APLICA|LA GUAJIRA|VILLANUEVA|OTROS OPERADORES|44874|SUMINISTROS Y DOTACIONES|CALLE 15 # 11 08|PUNTO FÍSICO|NO APLICA|3183077340|Lunes a Viernes 8:00am 12:00pm / 2:00pm 5:00pm Sabados 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS y NO PBS|NO|NO|NO||SD|SD|
828002423|DISCOLMETS|360|85250_360|CASANARE|PAZ DE ARIPORO|PROPIA|85250|SF DISCOLMEDICA PAZ DE ARIPORO|CALLE 3A # 3 47|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm.|SI|NO|SI|SI|NO|SI|PBS|NO|NO|NO||SD|SD|2
816001182|AUDIFARMA|383|NO APLICA|META|VILLAVICENCIO|OTROS OPERADORES|50001|CAF BARZAL|CALLE 15 # 38 40 LOCAL 1 001 C.C LLANOCENTRO|PUNTO FÍSICO|NO APLICA|3137372750|LUNES VIERNES: 6:00 AM 7:00 PM /SÁBADO: 06:30 AM 1:00 PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|
800149695|CRUZ VERDE|125|134|META|VILLAVICENCIO|PROPIA|50001|CRUZ VERDE VILLAVICENCIO|Carrera 38 # 33 B 36 Barrio Barzal|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a viernes 6:00 am a 8:00 pm /Sábados 7:00 am a 7:00 pm Domingos y festivos 10:00 am a 6:00 pm|SI|SI|SI|SI|NO|SI|PBS|NO|NO|SI|"Prestará el servicio de dispensación de medicamentos PBS y medicamentos controlados a usuarios mayores de 51 años."|4,145251|73638837|
800149695|CRUZ VERDE|129|753|META|VILLAVICENCIO|PROPIA|50001|CRUZ VERDE VILLAVICENCIO CARRERA 38|Carrera 38 # 26B 51|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a viernes 6:00 am 8:00 pm /Sábados 6:00 am 7:00 pm Domingos y festivos 10:00 a.m 6:00 p.m.|SI|NO|SI|SI|NO|SI|PBS|SI|NO|SI|"Prestará el servicio de dispensación de medicamentos PBS y No PBS a usuarios de todas las edades"|4,598224|74116838|
816001182|AUDIFARMA|348|NO APLICA|CUNDINAMARCA|VILLETA|OTROS OPERADORES|25875|CAF SANTA RITA|CALLE 4 # 3 81 (FACATATIVÁ)|DOMICILIO|NO APLICA|(1)8906072|LUNES VIERNES: 7:00 AM 7:00 PM /SÁBADO: 7:00 AM 1:00 PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO|Se genera entrega a domicilio desde el establecimiento relacionado|SD|SD|
828002423|DISCOLMETS|258|NO APLICA|HUILA|YAGUARÁ|OTROS OPERADORES|41885|FARMACIA DE SAN JOSE HIA|CALLE 3 NO 6 81 BARRIO|PUNTO FÍSICO|NO APLICA|3158455732|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm. /Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS y NO PBS|SI|NO|NO||2,667|75517|
800149695|CRUZ VERDE|512|312|CASANARE|YOPAL|PROPIA|85001|CRUZ VERDE YOPAL CENTRO|Carrera 20 # 8 45|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a sábados 7:00 a.m. a 7:00 p.m. /Domingos y festivos 9:00 a.m. a 6:00 p.m.|SI|SI|NO|NO|NO|SI|PBS|NO|NO|SI||5,348351|72400644|
816001182|AUDIFARMA|358|NO APLICA|VALLE DEL CAUCA|YUMBO|OTROS OPERADORES|76892|CAF YUMBO|CARRERA 6 #13 40 BARRIO URIBE|PUNTO FÍSICO|NO APLICA|(2)6955693|LUNES VIERNES: 7:00 AM 17:30 /SÁBADO: 7:00 AM 1:00 PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|
800149695|CRUZ VERDE|178|NO APLICA|VALLE DEL CAUCA|YUMBO|PROPIA|76892|CRUZ VERDE SOS YUMBO|Carrera 7 Nº. 10 18|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a Viernes 6:00 a.m. a 6:00 p.m. /Sábado 6:00 a.m. a 6:00 p.m. / Domingo y Festivos 7:00 a.m. a 3:00 p.m.|SI|NO|SI|NO|NO|SI|PBS|NO|NO|SI|"Informamos a nuestros usuarios E.P.S. Sanitas que a partir del 6 mayo del 2024 nuestra droguería aliada Drogueria Yumbo trasladará sus servicios de Dispensación de medicamentos e insumos a la drogueriá Cruz Verde SOS Yumbo"|33947793543889100|7.65451E+15|
816001182|AUDIFARMA|349|NO APLICA|CUNDINAMARCA|ZIPAQUIRÁ|OTROS OPERADORES|25899|CAF ZIPAQUIRA|CALLE 2 # 10 25|PUNTO FÍSICO|NO APLICA|(1)8511402|LUNES VIERNES: 6:00 AM 6:00 PM /SÁBADO: 8:00 AM 2:00 PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|
800149695|CRUZ VERDE|106|382|CUNDINAMARCA|ZIPAQUIRÁ|PROPIA|25899|CRUZ VERDE ZIPAQUIRÁ CENTRO|Carrera 9 # 4 67|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a Sábado 8:00 am a 5:00 pm|SI|SI|SI|SI|NO|SI|PBS|NO|NO|NO|ofrece servicios de dispensacion a usuarios preferenciales (gestantes y usuarios en condicion de discapacidad y mayores de 65)|5,023037|74002943|
800149695|CRUZ VERDE|108|970|CUNDINAMARCA|ZIPAQUIRÁ|PROPIA|25899|CRUZ VERDE ZIPA ESPERANZA|Calle 4 No 15 08 LC 101|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a viernes 7:00 am 5:00 pm /Sábados 7:00 am 1:00 pm|NO|NO|NO|SI|NO|SI|PBS|NO|NO|NO|Dispensacion a usuarios preferenciales (gestantes y usuarios en condicion de discapacidad y mayores de 65) fue trasladada Zipaquira Centro|5,01934|74000216|
900580962|DISFARMA|547|13001_547|BOLIVAR|CARTAGENA DE INDIAS|PROPIA|13001|Disfarma Cartagena 2 - Pie de la popa|CRA 14 NO 31-106- BARRIO EL ESPINAL|PUNTO FÍSICO|3163141401|3009139688 - (607)6915767|LV: 07:00 AM A 05:00 PM JORNADA CONTINUA / S: 08:00 AM - 2:00 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||10.423642228889852|-75.54050034704619|13
900580962|DISFARMA|548|13001_548|BOLIVAR|CARTAGENA DE INDIAS|PROPIA|13001|Disfarma Cartagena 3 - Providencia|LOS ALPES, TRV 54 NO. 31A-73 L 2|PUNTO FÍSICO|3163141401|3009139688 - (607)6915767|LV: 07:00 AM A 07:00 PM JORNADA CONTINUA / S: 08:00 AM - 2:00 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||10.39472142834963|-75.48004328937591|13
900580962|DISFARMA|549|13001_549|BOLIVAR|CARTAGENA DE INDIAS|PROPIA|13001|Disfarma Cartagena 4 - Bocagrande|CARRERA 3RA #6-22 LOCAL 1|PUNTO FÍSICO|3163141401|3009139688 - (607)6915767|LV: 07:00 AM A 05:00 PM JORNADA CONTINUA / S: 08:00 AM - 2:00 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||10.400479941019938|-75.55671787588167|3
900580962|DISFARMA|550|13052_550|BOLIVAR|ARJONA|PROPIA|13052|DISFARMA ARJONA|CALLE 52 CARRERA 38 38 CASA 2 CALLE SIMON BOSSA|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|Lunes a Viernes 07:30 AM A 05:00 PM JORNADA CONTINUA / S: 7:30 AM 01:00 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||1027345814|7,534,458,706,399,690.00|4
900580962|DISFARMA|551|13244_551|BOLIVAR|EL CARMEN DE BOLIVAR|PROPIA|13244|DISFARMA EL CARMEN DE BOLIVAR|CALLE 25 N 44 32|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|Lunes a Viernes 07:30 am 12:00 M; 2:00 PM 5:00 PM / S: 7:30 AM 12:00 M|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||9,718,737,636,828,740.00|7,512,600,289,122,950.00|2
900580962|DISFARMA|552|13430_552|BOLIVAR|MAGANGUE|PROPIA|13430|DISFARMA MAGANGUE|CALLE 15 B N 16 C 03|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|Lunes a Viernes 07:30 am 12:00 M; 2:00 PM 5:00 PM / S: 7:30 AM 12:00 M|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||924,780,519,987,198.00|7,476,109,816,400,470.00|2
900580962|DISFARMA|553|13442_553|BOLIVAR|MARIA LA BAJA|PROPIA|13442|DISFARMA MARIA LA BAJA|CARRERA 12 N 13 144|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|Lunes a Viernes 07:30 am 12:00 M; 2:00 PM 5:00 PM / S: 7:30 AM 12:00 M|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||9,982,289,963,836,900.00|7,529,986,719,469,200.00|2
900580962|DISFARMA|554|13468_554|BOLIVAR|MOMPOS|PROPIA|13468|DISFARMA MOMPOX|CALLE 24 N 2 89 PISO 1 LOCAL 1|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|Lunes a Viernes 07:30 am 12:00 M; 2:00 PM 5:00 PM / S: 7:30 AM 12:00 M|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||9,248,611,878,170,660.00|7,442,857,820,472,790.00|1
900580962|DISFARMA|555|13473_555|BOLIVAR|MORALES|PROPIA|13473|DISFARMA MORALES|CRR 4 # 16 30 BARRIO CENTRO|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|Lunes a Viernes 07:30 am 12:00 M; 2:00 PM 5:00 PM / S: 7:30 AM 12:00 M|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||8,276,820,916,442,390.00|7,386,814,410,473,560.00|2
900580962|DISFARMA|556|13650_556|BOLIVAR|SAN FERNANDO|PROPIA|13650|DISFARMA SAN FERNANDO|CALLE 4 N 2 A 12 PISO 1 LOCAL 1|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|Lunes a Viernes 07:30 am 12:00 M; 2:00 PM 5:00 PM / S: 7:30 AM 12:00 M|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||9,221,858,757,479,430.00|743,332,590,019,049.00|1
900580962|DISFARMA|557|13744_557|BOLIVAR|SIMITI|PROPIA|13744|DISFARMA SIMITÍ|CARRERA 6 N 13 06|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|Lunes a Viernes 07:30 am 12:00 M; 2:00 PM 5:00 PM / S: 7:30 AM 12:00 M|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||10,425,441,724,103,300.00|755,495,990,639,882.00|2
900580962|DISFARMA|558|13836_558|BOLIVAR|TURBACO|PROPIA|13836|DISFARMA TURBACO|CALLE 12 MANZANA 6 LOTE 6 BARRIO SAN PEDRO|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|Lunes a Viernes 07:30 am 12:00 M; 2:00 PM 5:00 PM / S: 7:30 AM 12:00 M|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||10,377,512,496,527,300.00|7,548,148,449,097,820.00|2
900580962|DISFARMA|559|13873_559|BOLIVAR|VILLANUEVA|ALIADA|13873|DROGAS VILLANUEVA LA MEJOR|CARRERA 16 N 14 15 PLAZA PRINCIPAL DROGAS VILLANUEVA LA MEJOR|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|Lunes a Viernes 07:30 am 12:00 M; 2:00 PM 5:00 PM / S: 7:30 AM 12:00 M|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||10,443,697,058,390,700.00|752,736,188,317,048.00|0
900580962|DISFARMA|560|17001_560|CALDAS|MANIZALEZ|PROPIA|17001|DISFARMA MANIZALES|CARRERA 23 N. 55A 07.|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|Lunes a Viernes 07:30 am 12:00 M; 2:00 PM 5:00 PM / S: 7:30 AM 12:00 M|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||50,622,740,517,891.00|7,549,253,867,591,670.00|14
900580962|DISFARMA|561|17444_561|CALDAS|MARQUETALIA|PROPIA|17444|DISFARMA MARQUETALIA|CR 2 # 2A 22|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|Lunes a Viernes 07:30 am 12:00 M; 2:00 PM 5:00 PM / S: 7:30 AM 12:00 M|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||5,297,049,006,021,420.00|750,510,039,759,159.00|1
900580962|DISFARMA|562|17380_562|CALDAS|LA DORADA|PROPIA|17380|DISFARMA LA DORADA|CARRERA 2 N 11 09 BARRIO CENTRO|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|Lunes a Viernes 07:30 am 12:00 M; 2:00 PM 5:00 PM / S: 7:30 AM 12:00 M|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||5,472,361,713,358,550.00|7,466,708,893,358,590.00|5
900580962|DISFARMA|563|17513_563|CALDAS|PACORA|PROPIA|17513|DISFARMA PACORA|CARRERA 3 N 4 82 ESQUINA|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|Lunes a Viernes 07:30 am 12:00 M; 2:00 PM 5:00 PM / S: 7:30 AM 12:00 M|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||5,529,102,267,489,310.00|7,546,142,299,125,630.00|2
